ID,id_ej,finess,rs,adresse,cpl_loc,do_prel,do_antigenic,longitude,latitude,mod_prel,public,horaire,horaire_prio,check_rdv,tel_rdv,web_rdv,date_modif
FSWukYdO5aKNSIJl,750050536,930026596,LBM CERBALLIANCE PARIS SITE VILLETANEU,8 RTE DE SAINT LEU 93430 VILLETANEUSE,,OUI,NON,2.34296501698781,48.9487459213408,Sur place,Tout public,lundi : 7h30-17h30 | mardi : 7h30-17h30 | mercredi : 7h30-17h30 | jeudi : 7h30-17h30 | vendredi : 7h30-17h30 | samedi : 7h30-12h30 | dimanche : fermé,,Sur rendez-vous uniquement,0179357035,labovilletaneuse.paris@cerballiance.fr,2020-11-09
ctdMcbSDnp5AP63y,750050718,AUTRE,CDDC TRAPPES,2 Allee Antoine de Saint Exupery 78190 Trappes,Centre temporaire dédié COVID-19,OUI,NON,1.981615,48.774853,Sur place,Tout public/Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Education Nationale,Tout public :  | lundi au vendredi : 14h00-17h00 | ,Public prioritaire : | ORDONNANCE | SMS CAS CONTACT CPAM ou SAMU | Personnel de l'EDUCATION NATIONALE (sur justificatif) | Personnel Médical non rattaché (sur justificatif) |  | lundi au samedi : 8h00-14h00 | ,Sans rendez-vous,,,2020-11-27
ONakISKddAEN2eAg,750050718,750050726,CDDC PARIS 13,Rue Philippe de Champagne 75013 Paris,Centre temporaire dédié COVID-19,OUI,NON,2.356007,48.832773,Sur place,Tout public/Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Education Nationale/Malades chroniques (ALD),Tout public :  | lundi au vendredi : 14h00-17h00 | ,Public prioritaire : | ORDONNANCE | SMS CAS CONTACT CPAM ou SAMU | Personnel de l'EDUCATION NATIONALE (sur justificatif) | Personnel Médical non rattaché (sur justificatif) |  | lundi au samedi : 8h00-14h00 | ,Sans rendez-vous,,,2020-11-27
rvMdTYNbINBzQShn,750050718,750050486,LBM EUROFINS - CEF site Pelleport,85 Rue Pelleport 75020 Paris,,OUI,NON,2.400307,48.869299,Sur place,Tout public,lundi : 13h30-17h00 | mardi : 13h30-17h00 | mercredi : 13h30-17h00 | jeudi : 13h30-17h00 | vendredi :13h30-17h00 | samedi : fermé | dimanche : fermé,lundi : 13h30-17h00 | mardi : 13h30-17h00 | mercredi : 13h30-17h00 | jeudi : 13h30-17h00 | vendredi : 13h30-17h00 | samedi : fermé | dimanche : fermé,Sur rendez-vous uniquement,01 43 61 76 00,,2020-11-27
ZAZkoKi5TFEcm4GY,750050718,940022486,LBM EUROFINS - CEF SITE CRETEIL,5 Place de l'Abbaye 94000 Créteil,,OUI,NON,2.469143,48.777665,Sur place,Tout public,lundi : 11h00-13h00 | mardi : 11h00-13h00 | mercredi : 11h00-13h00 | jeudi : 11h00-13h00 | vendredi : 11h00-13h00 | samedi :fermé | dimanche : fermé,,Sur rendez-vous uniquement,0143775625,,2020-11-27
HhZB6DxNKUS3RVi1,750050718,940020662,LBM EUROFINS - CEF SITE ALFORTVILLE,179 Rue Paul Vaillant Couturier 94140 Alfortville,,OUI,NON,2.420029,48.804049,Sur place,Tout public,lundi : 13h00 - 17h00 | mardi : 13h00 - 17h00 | mercredi : 13h00 - 17h00 | jeudi : 13h00 - 17h00 | vendredi : 13h00 - 17h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,01 43 53 4245,,2020-11-27
Oe3hVAOZOCsJILsr,750050718,750051484,LBM EUROFINS - CEF SITE RUE DE CAUCHY,28 R CAUCHY 75015 PARIS,,OUI,NON,2.27704325628236,48.8425544136319,Sur place,Tout public,lundi : 14h30 - 18h00 | mardi : 14h30 - 18h00 | mercredi : 14h30 - 18h00 | jeudi : 14h30 - 18h00 | vendredi : 14h30 - 18h00 | samedi : fermé | dimanche : fermé,,Sans rendez-vous,01 45 57 11 11,,2020-11-27
vivHHOu0nH4TcUwS,750050718,930024161,LBM EUROFINS - CEF SITE NOISY,1 R VAILLANT COUTURIER 93130 NOISY LE SEC,,OUI,NON,2.45220067181948,48.8902581860453,Sur place,Tout public,lundi : 15h00-17h00 | mardi : 15h00-17h00 | mercredi : 15h00-17h00 | jeudi : 15h00-17h00 | vendredi : 15h00-17h00 | samedi : fermé | dimanche : fermé,,Sans rendez-vous,0148407171,,2020-11-27
ViBCDbIL5VM69Doc,750053795,750053803,LBM KUATE SITE DELTA,26 R DELTA 75009 PARIS,,OUI,NON,2.34693159176325,48.8825087266927,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,,,,2020-10-29
VkfKQBBNChfZEfPt,750053795,750053811,LBM KUATE SITE RIQUET,28 R RIQUET 75019 PARIS,,OUI,NON,2.37323353345083,48.8887979971088,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,,,,2020-10-29
K3NpWZTudtnrKUxe,750062036,750000499,CH SAINTE ANNE,1 R CABANIS 75674 PARIS CEDEX 14,,OUI,NON,2.34037574899672,48.8302635788026,Sur place,Tout public,,,,0145658209,,2020-10-29
QPulFA2f7tTCQZvI,750712184,940100027,Centre Covid - prélèvements,1 Rue Gustave Eiffel 94000 Créteil,Porte 28,OUI,NON,2.451553,48.798518,Sur place,Tout public,Du lundi au vendredi de 8h00 à 18h00 | samedi : 8h00 à 14h00 | dimanche : fermé |  | Prise de rdv par le médecin prescripteur  via doctolib,,Sur RDV uniquement,,,2020-10-29
R2d0PYBuJ8GSwxAa,750712184,930100037,HU PARIS SITE AVICENNE APHP,125 R DE STALINGRAD 93009 BOBIGNY CEDEX,Bâtiment modulaire Mantout. Sur prescription médicale ou bon de prélèvement ARS / CPAM. Dispense de prescription pour les patients symptomatiques ou envoyés par leur médecin traitant dans le cadre de Contact-COVID. Le centre ne réalise pas les prélèvements dans le cadre des départs en voyage à l'étranger.,OUI,NON,2.42461043825156,48.9157302582934,Sur place,Tout public,lundi : 09H15 - 16H15 | mardi : 09H15 - 16H15 | mercredi : 09H15 - 16H15 | jeudi : 09H15 - 16H15 | vendredi : 09H15 - 16H15 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,01 72 40 00 35,,2020-10-29
p2MA4g7OBohMCK6y,750804908,970105870,INSTITUT PASTEUR DE LA GUADELOUPE,Centre commercial Leclerc Bas du Fort Gosier,Prélèvements en drive,OUI,NON,-61.5316385778089,16.2313574778972,Drive/Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Enfants 0-3 ans/Personnel soignant,lundi : 7h30-9h30 | mardi : 7h30-9h30 | mercredi : 7h30-9h30 | jeudi : 7h30-9h30 | vendredi : 7h30-9h30 | samedi : fermé | dimanche : fermé,,,0590896943,,2020-10-29
8hxr0w5UwIJjIKrj,750806317,750010712,CDS MEDICAL ET DENTAIRE EUROPE,44 R D AMSTERDAM 75311 PARIS CEDEX 09,Laboratoire,OUI,NON,2.3270583327822,48.8783921389855,Sur place,Tout public,lundi : 8h00-15H00 | mardi : 8h00--15H00 | mercredi : 8h00-15H00 | jeudi : 8h00-15H00 | vendredi : 8h00-15H00 | samedi : 8h00-14h00 | dimanche : sur RDV (doctolib ou téléphone),,,0142818020,Doctolib,2020-10-29
2AyaZ9Cluc6JWMsF,750809931,750011363,CDS MEDICAL ALFRED FOURNIER,25 BD SAINT JACQUES 75014 PARIS,,OUI,NON,2.33876965031684,48.832090330028,Sur place,Tout public,lundi : 10h00-13h00 | mardi : 10h00-13h00 | mercredi : 10h00-13h00 | jeudi : 10h00-13h00 | vendredi : 10h00-13h00 | samedi : Pas de prélèvement COVID | dimanche : fermé,,Sur rendez-vous uniquement,01.40.78.26.77,,2020-10-29
tdtPKo0Gf24Xg8cV,750810814,130786742,HIA LAVERAN,34 BD LAVERAN 13384 MARSEILLE CEDEX 13,,OUI,NON,5.41373752772135,43.3270962112867,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,Avec ou sans rendez-vous,0491617003,,2020-10-29
mx1H5ZnytPouh57M,750810814,830100574,HIA SAINTE ANNE,HIA Sainte-Anne - BCRM Toulon - 2 boulevard Sainte-Anne - BP 600 – 83800 TOULON Cedex 9,"Niveau 0, Hall central, Extrémité ouest",OUI,NON,5.93230122660738,43.1334054709673,Sur place,Tout public de plus de 15 ans,"Du Lundi au Vendredi, sur rendez-vous, entre 08h30 et 12h00.",,Sur rendez-vous uniquement,0483162010,"Prendre rendez-vous au 04.83.16.20.10, un horaire de passage vous sera proposé dans nos créneaux d'ouverture, du Lundi au Vendredi, entre 08h30 et 12h00. Malgré ce rendez-vous, un délai d'attente peut survenir. Munissez-vous de vos pièce d'identité, carte vitale et de mutuelle. Nb : 1- C’est à J+7 d’un contact, qu’il convient d’être dépisté par PCR. Avant, il faut s’isoler autant que faire se peut : masque, lavage des mains, etc 2- C’est dans les 48h à 72h, d’un vol aérien, qu’il convient de se faire dépister, ni avant, ni après 3- Pas de re-prélèvement après un test PCR positif 4- Pas de dépistage à l’issue d’une quatorzaine",2020-10-29
MebtSBhA3WsXRNkJ,750810814,940120017,HIA BEGIN,69 AV DE PARIS 94163 ST MANDE CEDEX,"Sur RDV uniquement  du Lundi au Vendredi, entre 8 h et 12h30  et de 14h à  18 h au niveau des tentes placées devant le service d'accueil des urgences",OUI,NON,2.42648917771596,48.8455370567498,Sur place,Tout public de plus de 15 ans,"Personne sans symptôme (dépistage) | lundi  au vendredi : 8h00-13h sur Rendez-vous, salle de prélèvement à proximité des urgences |  |  | Patient avec des signes cliniques  :  | Tous les jours sans RDV, aux urgences dans le circuit COVID",,"Sur rendez-vous uniquement pour les dépistages, sujets contact, voyage, pré-opératoire, soignants.",appeler le 0186937537 du lundi au vendredi entre 7h et 11h30 ou entre 12h30 et 15h45 (12h30 à 14 h le vendredi)   ou le 0143984962 du lundi au vendredi de 8h à 12h30 ou de 13h30 à 16 h (13h30 à 14h le vendredi),"Munissez-vous de vos pièces d'identité, carte vitale et de mutuelle.    NE PAS APPELER CES NUMEROS POUR RECUPERER VOS RESULTATS : il s'agit de numéros de prise de RDV uniquement.",2020-10-29
p8cast8chbgPbRLL,750819583,750010555,CDS POLYVALENT MIROMESNIL,6 AV CESAR CAIRE 75008 PARIS,local dédié,OUI,NON,2.31959580582559,48.8762050377915,Sur place/En EHPAD/Equipe mobile,Tout public/Cas contacts liste CPAM/Personnel soignant/Malades chroniques (ALD)/Femmes enceintes/Enfants 0-3 ans/Personnes en situation de handicap/Patients ayant été atteints par le COVID-19/Militaires,lundi : 8h00-16h | mardi : 8h00-16h | mercredi : 8h00-16h | jeudi : 8h00-16h | vendredi : 8h00-16h | samedi : fermé | dimanche : fermé | UNIQUEMENT SYMPTOMATIQUES ET CAS CONTACT | PAS DE DEPISTAGE AVANT VOYAGE,,Sur rendez-vous uniquement,01 53 38 27 19,www.cosem.fr,2020-10-29
tqTB4ZzxZMHQ1GkW,750819583,750826091,CDS POLYVALENT ATLAS,15 R DE L ATLAS 75019 PARIS,local dédié,OUI,NON,2.37611302082636,48.8748644508259,Sur place,Tout public/Enfants 0-3 ans/Personnes en situation de handicap/Patients ayant été atteints par le COVID-19/Cas contacts liste CPAM/Malades chroniques (ALD)/Femmes enceintes/Personnel soignant/Militaires,lundi : 8h00-16h | mardi :  8h00-16h | mercredi :  8h00-16h | jeudi : 8h00-16h | vendredi :  8h00-16h | samedi : fermé | dimanche : fermé | UNIQUEMENT SYMPTOMATIQUES ET CAS CONTACT | PAS DE DEPISTAGE AVANT VOYAGE,,Sur rendez-vous uniquement,01 53 38 27 18,www.cosem.fr,2020-10-29
V9cOeW5ba83Nhkw1,750826059,750010407,CDS SAINT MICHEL,3 R THENARD 75005 PARIS,salle dédiée covid19,OUI,NON,2.34620270676877,48.8500896981674,Sur place,Tout public/Personnel soignant/Cas contacts liste CPAM,lundi : 8h00-12h00  | mardi : 8h00-12h00  | mercredi : 8h00-12h00  | jeudi : 8h00-12h00  | vendredi : 8h00-12h00 | samedi : fermé | dimanche : fermé | UNIQUEMENT SYMPTOMATIQUES ET CAS CONTACT | PAS DE DEPISTAGE AVANT VOYAGE,,Sur rendez-vous uniquement,01 53 38 27 21,,2020-10-29
h7zwkkZRUixSRgo8,760000307,760780619,CLINIQUE SAINT-HILAIRE ROUEN,2 PL SAINT-HILAIRE 76044 ROUEN CEDEX,,OUI,NON,1.11321299341673,49.4418747538447,Sur place,Tout public,,,,02 35 89 49 70,,2020-10-29
th57O1Qr7YgdePER,760011411,760011437,LBM DU CEDRE,950 R DE LA HAIE 76230 BOIS GUILLAUME,,OUI,NON,1.11174559334792,49.4644763168668,Sur place,Personnel soignant/Tout public - sur ordonnance/Cas contacts liste CPAM,lundi à samedi : 08h00-11h00 | les urgences de 15h-18h lundi à vendredi,,sans rendez-vous,,,2020-10-29
RQbsSY7VxsHK2Rdj,760012161,760012187,LABM LOISEL PHILIPPE,14 Place Abbé Pierre 76290 Montivilliers,Drive situé devant le laboratoire,OUI,NON,0.193899,49.544534,Drive/Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,02 32 79 52 90,,2020-10-29
F7M2fU3NR32BU7Wq,760012310,760012336,LABM LE PORTAL ANNIE,R COLONEL  DAUSSY 76570 PAVILLY,DRIVE sur PARKING,OUI,NON,0.953085370894846,49.5682071568784,Sur place/Equipe mobile,Tout public,lundi :de 12h 00 à 14h00 | mercredi : 12h00 à 14h00 | dimanche : fermé,,Sur rendez-vous uniquement,0235916752,,2020-10-29
s1thJGmh8vqkTsKw,760012377,760012385,LABM FIEVEZ ALAIN& IGOUT JEROME,2 Place Saint Hilaire 76000 Rouen,,OUI,NON,1.113248,49.442008,Sur place,Tout public,,,Sur rendez-vous uniquement,0235089559,,2020-10-29
lflFJJMIU5z70lhH,760024042,270000391,CH LOUVIERS CHI ELBEUF,2 R SAINT JEAN 27406 LOUVIERS CEDEX,DRIVE,OUI,NON,1.17474794333268,49.2104772692311,Drive/Sur place,Tout public,7 jours / 7  de  8h00  à  17h00,,Sur rendez-vous uniquement,0232257599,,2020-10-29
65yQ6eADldWbaj4c,760024042,760000463,CH LES FEUGRAIS CHI ELBEUF,Avenue du Docteur Villers 76410 Saint-Aubin-lès-Elbeuf,DRIVE,OUI,NON,1.040591,49.305227,Drive/Sur place,Tout public,7 jours / 7 de 8h00 à 20h00 |,,Sur rendez-vous uniquement,0232826500,,2020-10-29
TUkuzlAUk1EDByGA,760030890,760030908,SITE PRINCIPAL À LILLEBONNE,3 PL FELIX FAURE 76170 LILLEBONNE,drive sur parking,OUI,NON,0.536016526744304,49.5181645430563,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement,02 32 84 14 14,,2020-10-29
HtMcXN5LISTnkbjW,760030890,760030916,SITE DE ST-ROMAIN DE COLBOSC,24 PL DES ANCIENS COMBATTANTS 76430 ST ROMAIN DE COLBOSC,drive sur parking,OUI,NON,0.357990739994353,49.5294668916773,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement,02 35 20 36 37,,2020-10-29
4H8PKWZzHagN6yxD,760030890,760030924,SITE DE BOOS,,drive sur parking,OUI,NON,1.19179218850158,49.3898603458904,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement,02 35 80 88 89,,2020-10-29
eFI5nAdJrGJUPLwe,760030890,760030932,SITE DE CANTELEU,19 PL JEAN JAURES 76380 CANTELEU,drive sur parking,OUI,NON,1.03553073385269,49.4511313757505,Sur place,Tout public,,,Sur rendez-vous uniquement,0232832447,,2020-10-29
H1SaQOOwThbyW2pP,760030890,760030965,SITE DE ISNEAUVILLE,5 PL DU MARCHE 76230 ISNEAUVILLE,drive sur parking,OUI,NON,1.14729792268149,49.4972142550416,Drive/Sur place,Tout public,lundi : 10h-11h | mardi : 10h-11h | mercredi : 10h-11h | jeudi : 10h-11h | vendredi : 10h-11h | samedi : pas de prélèvement PCR | dimanche : fermé,,Sur rendez-vous uniquement,0232190137,,2020-10-29
UsomcvEQNGC3UyVa,760030890,760031161,SITE DE DARNÉTAL,20 R AUX JUIFS 76160 DARNETAL,drive sur parking,OUI,NON,1.14754225381563,49.4376345269715,Drive/Sur place,Tout public,lundi : 10h-13h | mardi : 10h-13h | mercredi : 10h-13h | jeudi : 10h-13h | vendredi : 10h-13h | samedi : non disponible | dimanche : fermé,,Sur rendez-vous uniquement,02 35 08 26 26,,2020-10-29
u1F11rPb202lhMGM,760030890,760031179,SITE DE ROUEN 4 RUE LESSARD,4 R DE LESSARD 76000 ROUEN,drive sur parking,OUI,NON,1.09563481705539,49.4277925748512,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement,0232811170,,2020-10-29
K0rtk9kcMqRWCYS2,760030981,389362005,Biocéane - Domus Médica AMUH,114 Rue Jules Siegfried 76600 Le Havre, Domus Médica AMUH,OUI,NON,0.11732,49.49194,Sur place,Tout public,lundi au vendredi: 20h-24h | samedi : 14h-24h | dimanche : 10h-24h,,,0648554688,,2020-10-29
yC3eDxjoimTpSGY1,760030981,760031013,SITE AU HAVRE 505 RUE IJC,505 R IRENE JOLIOT CURIE 76600 LE HAVRE,Local dédié,OUI,NON,0.103266676132985,49.5285765951928,Sur place,Tout public,lundi au vendredi : 11h00-12h00  |,,,0235246199,,2020-10-29
VwQgdBap8QhAb4Wt,760030981,760031567,SITE AU HAVRE PL P. NAZE,53 PL PIERRE NAZE 76600 LE HAVRE,Local dédié,OUI,NON,0.108017639731723,49.4963824246645,Sur place,Tout public/Enfants 0-3 ans,lundi : 17h à 19h | samedi : 11h-12h |,,,02 32 74 92 92,,2020-10-29
uuWCh3rhxldqgbLd,760030981,760031583,SITE AU HAVRE RUE MARCEAU,36 R MARCEAU ETDENFERT ROCHEREAU 76600 LE HAVRE,Local dédié,OUI,NON,0.138864961330671,49.4873766511691,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Enfants 0-3 ans,lundi au vendredi :14h-15h,,,0232720111,,2020-10-29
Srzpjt1phOWWcbR8,760030981,760031591,SITE À BOLBEC,7 R VICTOR HUGO 76210 BOLBEC,Local dédié,OUI,NON,0.472124308490941,49.5709092822772,Sur place,Tout public,lundi au vendredi: 16h30-17h30,,,02 35 31 04 38,,2020-10-29
hlmEUizi48nnTAK5,760031021,760035089,SITE DE PETIT-QUEVILLY,Rue Jean Macé 76140 LE PETIT QUEVILLY,SALLE MARCEL PAUL - Site dédié Covid,OUI,NON,1.0626616807232,49.4268125509179,Sur place,Tout public,lundi : 9h00-15h00  | mardi : 9h00-15h00  | mercredi : 9h00-15h00  | jeudi : 9h00-15h00   | vendredi : 9h00-15h00  | samedi : 9h00-12h00 | dimanche : fermé,,Sans rendez-vous,0235635455,,2020-11-09
vP9YnSjMxDlBWvj9,760031021,760031054,SITE À AUMALE,1 R DU JEU DE PAUME 76390 AUMALE,,OUI,NON,1.75344884458169,49.7681122138264,Sur place/Maison de Santé,Tout public,lundi : fermé | mardi : 11h00-12h00 | mercredi : 11h00-12h00  | jeudi : 11h00-12h00  | vendredi : 11h00-12h00  | samedi : 11h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0235930162,Doctolib,2020-11-09
zyjBp0RpHFqg99pQ,760031021,760031062,SITE À BLANGY (DEFRANCE),,,OUI,NON,1.63006543568899,49.9325461016337,Sur place,Tout public,lundi : 11h00-12h00 | mardi : 11h00-12h00 | mercredi : 11h00-12h00 | jeudi : 11h00-12h00 | vendredi : 11h00-12h00 | samedi : 11h00-12h00 | dimanche : fermé,,Sur rendez-vous uniquement,0235930162,Doctolib,2020-11-09
XgSGFrGTmUGCXCxO,760031021,760033456,SITE À NEUFCHATEL MAISON DE STÉ (DEFRA,RTE D'AUMALE 76270 NEUFCHATEL EN BRAY,,OUI,NON,1.45299044539313,49.7326663315581,Sur place,Tout public,lundi : 10h30-13h00 et 14h00-16h00 | mardi : 10h30-13h00 et 14h00-16h00 | mercredi : 10h30-13h00 et 14h00-16h00 | jeudi : 10h30-13h00 et 14h00-16h00 | vendredi : 10h30-13h00 et 14h00-16h00 | samedi : 10h30-12h | dimanche : fermé,,Sur rendez-vous uniquement,0235930162,Doctolib,2020-11-09
oaNOWzBMqDv0tZGC,760031021,760035451,SITE DE MAROMME,R REPUBLIQUE 76150 MAROMME,,OUI,NON,1.04262451565695,49.4755359647292,Sur place,Tout public,,,Sur rendez-vous uniquement,0235768987,Doctolib,2020-11-09
0WZFsbCIJEjRQPp0,760031070,270025752,SITE DE NEUBOURG (LJBA),31 R DUPONT DE L'EURE 27110 LE NEUBOURG,,OUI,NON,0.903456871808727,49.1490534711339,Sur place,Tout public/Enfants 0-3 ans,lundi : 11h-12h00 | mardi : 11h-12h00 | mercredi : 11h-12h00 | jeudi : 11h-12h00 | vendredi : 11h-12h00 | dimanche : fermé | sur RDV | Résultats en 24h.,,Sur rendez-vous uniquement,0232355152,,2020-11-16
mENKR7yuZVu1XMcI,760031070,760031088,SITE PRINCIPAL A SER (LJBA),1 bis Rue Louis Buée 76800 Saint-Étienne-du-Rouvray,Local dédié,OUI,NON,1.107744,49.377458,Sur place,Tout public/Enfants 0-3 ans,lundi : 11h-12h00 | mardi : 11h-12h00 | mercredi : 11h-12h00 | jeudi : 11h-12h00 | vendredi : 11h-12h00 | samedi : urgences covid | dimanche : fermé,,Sur rendez-vous uniquement,0235651151,,2020-11-16
y24MK6W68iPb7GhZ,760031070,760031096,SITE DE OISSEL (LJBA),91 R DE LA REPUBLIQUE 76350 OISSEL,Prélèvement le long du laboratoire. Ne pas rentrer dans le laboratoire. Possibilité de prélèvement à l'intérieur du laboratoire pour les enfants et les patients handicapés.,OUI,NON,1.09519881029261,49.3410139109961,Sur place,Tout public/Enfants 0-3 ans,Sur rendez-vous | lundi : fermé | mardi : 11h à 12h00 | mercredi : 11h à 12h00 | jeudi : 11h à 12h00 | vendredi : 11h à 12h00 | samedi : pas de prélèvement Covid | dimanche : fermé | Résultats en 24h avec ou sans ordonnance. | ,,Sur rendez-vous uniquement,0235642211,,2020-11-16
cjl6IarGBz3diO8r,760031070,760031112,SITE DE SOTTEVILLE LES R (LJBA),29 PL DE L'HOTEL DE VILLE 76300 SOTTEVILLE LES ROUEN,A côté de l'entrée principale sous les arcades. Les patients ne doivent pas rentrer dans le laboratoire. Possibilité de prélèvement à l'intérieur du laboratoire pour les enfants et les patients handicapés.,OUI,NON,1.08884297587986,49.4147693194017,Sur place,Tout public/Enfants 0-3 ans,lundi : 10h00-11h30 | mardi : 10h00-11h30 | mercredi : 10h00-11h30 | jeudi : 10h00-11h30 | vendredi : 10h00-11h30Résultats  | samedi: sur RDV pour les urgences COVID    Résultats en 24H avec ou sans ordonnance |  |,10h15-10h30,Sur rendez-vous uniquement,0235631414,,2020-11-16
L1mxtLwqariHDhL2,760033332,760033365,LBM BIODIAGNOSTIC CAUCRIAUVILLE,60 R LAPLACE 76600 LE HAVRE,,OUI,NON,0.174424345062773,49.5077101952417,Sur place,Tout public,lundi : 10h00-12h00  | mardi : 10h00-12h00  |  | mercredi :10h00-12h00  |  | jeudi : 10h00-12h00  |  | vendredi : 10h00-12h00  |  | samedi :fermé,,Sur rendez-vous uniquement,0235472143,www.biodiagnostic.fr,2020-10-29
12fPHmhyESiHdYHj,760033464,760033472,SITE PRINCIPAL À FÉCAMP (PLSG),5 R EUGENE MARCHAND 76400 FECAMP,Parking face a l'entrée,OUI,NON,0.379198353001754,49.7579234777511,Sur place,Tout public/Enfants 0-3 ans,lundi : 10h00 - 15h30 | mardi : 10h00 - 15h30 | mercredi : 10h00 - 15h30 | jeudi : 10h00 - 15h30 | vendredi : 10h00 - 15h30 | samedi : 8h30-12h00  | dimanche : fermé |,,Sans rendez-vous,contact@labo-fecamp.fr,,2020-11-19
atNuock9n4Ao3I6a,760033779,760033753,Salle communale,Boulevard Carnot 76460 Saint-Valery-en-Caux,Local dédié,OUI,NON,0.714178,49.862186,Sur place,Tout public,lundi : 9h30-12h00  | mardi : 9h30-12h00  | mercredi : 9h30-12h00  | jeudi : 9h30-12h00  | vendredi : 9h30-12h00  | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0235971257,,2020-10-29
xPAZjWxmFpyP3zAe,760033779,760033787,IFCASS,119 Avenue des Canadiens 76200 Dieppe,Local dédié,OUI,NON,1.075197,49.914147,Sur place,Tout public,lundi : 9h00-13h00 et 14h00-18h00 | mardi : 9h00-13h00 et 14h00-18h00 | mercredi : 9h00-13h00 et 14h00-18h00 | jeudi :9h00-13h00 et 14h00-18h00 | vendredi : 9h00-13h00 et 14h00-18h00 | samedi : 9h00-13h00 et 14h00-18h00 | dimanche : 9h00-13h00 et 14h00-18h00,,Avec ou sans rendez-vous,0235829598,,2020-10-29
Yfezfy350oKUCEQU,760033779,760033753,SITE ST VALÉRY-EN-CAUX,1 AV FOCH 76460 ST VALERY EN CAUX,,OUI,NON,0.712135131664306,49.8678803273339,Sur place,Tout public,lundi : 11h30-12h30 | mardi : 11h30-12h30 | mercredi : 11h30-12h30 | jeudi : 11h30-12h30 | vendredi : 11h30-12h30 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,0235570864,,2020-10-29
TsY4uYZpmgfPAdWN,760033779,760033761,SITE DE MONTVILLE,41 PL DE LA REPUBLIQUE 76710 MONTVILLE,,OUI,NON,1.07469564150009,49.5487776906553,Sur place,Tout public,lundi : 11h30-12h30 | mardi : 11h30-12h30 | mercredi : 11h30-12h30 | jeudi : 11h30-12h30 | vendredi : 11h30-12h30 | samedi : 11h30-12h30 | dimanche : fermé,,Sur rendez-vous uniquement,0235334542,,2020-10-29
aVDBpcJVM2LPgKsJ,760033779,760033787,SITE PRINCIPAL À DIEPPE,111 R D'ECOSSE 76200 DIEPPE,,OUI,NON,1.0752930461385,49.9247134141937,Sur place,Tout public,lundi : 12h30-13h30 | mardi : 12h30-13h30 | mercredi : 12h30-13h30 | jeudi : 12h30-13h30 | vendredi : 12h30-13h30 | samedi : 12h30-13h30 | dimanche : fermé,,Sur rendez-vous uniquement,0235069390,,2020-10-29
TUy82UHGprZlKjxW,760033779,760033795,SITE À ST-AUBIN SUR SCIE,1328 AV DE LA MAISON BLANCHE 76550 ST AUBIN SUR SCIE,,OUI,NON,1.07787076988283,49.8954083034515,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,,0232140770,,2020-10-29
