finess_et;finess_ej;raison_sociale;raison_sociale_entite_juridique;adresse_administrative_1;adresse_administrative_2;adresse_complete;complement_adresse;num_dept;dept;cp_ville;num_tel;num_fax;num_cat;categorie_de_l_etablissement;num_type;type_etablissement;num_siret;code_ape;code_tarif;lib_tarification;date_ouverture;lat;lng;wgs84
770019479;770018935;LBM LAB 77 VILLEPARISIS;;;;8 R JEAN JAURES;;77;SEINE-ET-MARNE;77270 VILLEPARISIS;01 64 27 24 05;01 64 27 97 78;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-07-08;48.9394023;2.6150571;48.9394023,2.6150571
770018711;930023585;LBM DES FRANCILIENS VILLEPARISIS;LABORATOIRE DE BIOLOGIE MEDICALE DES FRANCILIENS VILLEPARISI;;;184 AV DU GENERAL DE GAULLE;;77;SEINE-ET-MARNE;77270 VILLEPARISIS;01 64 27 11 11;01 60 21 00 59;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;45214478500048;;1;Etablissement Tarif Libre;2011-07-01;48.9508956;2.6026665;48.9508956,2.6026665
930002357;950003046;LABM SELARL UNICELL;;M. NGUYEN VAN NHUT;;34B R DU CDT LOUIS BOUCHET;;93;SEINE-SAINT-DENIS;93800 EPINAY SUR SEINE;01 48 26 42 84;01 48 21 96 42;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;40180834000020;;1;Etablissement Tarif Libre;1985-10-17;48.9529353;2.3222943;48.9529353,2.3222943
950026732;950026385;LBM SELAS AMBO SITE ORMESSON;;ANA. MED. DES BOUCLES DE L'OISE;;2 R D'ORMESSON;;95;VAL D'OISE;95170 DEUIL LA BARRE;01 39 83 70 70;01 39 83 45 15;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-03-16;48.9669027;2.3172033;48.9669027,2.3172033
950016196;950016170;LBM SELARL BIOSAGA SITE SANNOIS;;LBM SANNOIS;;33 BD CHARLES DE GAULLE;;95;VAL D'OISE;95110 SANNOIS;01 39 81 39 43;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-08-04;48.9709333;2.2597851;48.9709333,2.2597851
950003590;950003582;LABM CAREJE;;;;9 R DU 11 NOVEMBRE;;95;VAL D'OISE;95360 MONTMAGNY;01 39 83 63 63;01 39 83 03 09;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;51080663100014;8690B;99;Indéterminé;1989-06-15;48.9748425;2.3451064;48.9748425,2.3451064
780021390;950016089;LBM VERNOUILLET;;;;7 AV DE TRIEL;;78;YVELINES;78540 VERNOUILLET;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43886641000188;;1;Etablissement Tarif Libre;2011-09-21;48.9776435;1.9848239;48.9776435,1.9848239
950016188;950016170;LBM SELARL BIOSAGA SITE ERMONT;;LBM ACKERMANN;;2 R DU 18 JUIN 1945;;95;VAL D'OISE;95120 ERMONT;01 34 14 13 52;01 30 72 42 19;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-08-04;48.9892106;2.2586667;48.9892106,2.2586667
780020996;780020962;LBM DPM ROOSEVELT;;;;10 AV DU PDT ROOSEVELT;;78;YVELINES;78200 MANTES LA JOLIE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-03-15;48.9901501;1.7098811;48.9901501,1.7098811
950032482;600012058;LBM BIOMAG BEAUMONT;LABORATOIRE BIOLOGIE MEDICALE BIOMAG SITE BEAUMONT;;;1 R LOUIS BLANC;;95;VAL D'OISE;95260 BEAUMONT SUR OISE;01 30 28 68 20;01 30 28 68 23;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-11-15;49.1415527;2.2860313;49.1415527,2.2860313
770018802;770018794;LBM BELLILABO FONTAINEBLEAU;;;;21 R DES BOIS;;77;SEINE-ET-MARNE;77300 FONTAINEBLEAU;01 64 22 31 97;01 64 22 24 32;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-02-25;48.409344;2.7010542;48.409344,2.7010542
910019934;910020080;LBM MEDI 7 LARDY;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST-ANALYTIQUE;;35 RTE NATIONALE;;91;ESSONNE;91510 LARDY;01 69 27 12 30;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500138;;1;Etablissement Tarif Libre;2011-06-24;48.5328396;2.2921092;48.5328396,2.2921092
770019404;450019187;LBMMEDIBIOLABMELUN;;;;11 AV 31 RÉGIM.D'INFANTERIE;;77;SEINE-ET-MARNE;77000 MELUN;01 64 52 03 00;01 64 52 86 24;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-06-18;48.542105;2.6554;48.542105,2.6554
770018778;450019187;LBM MEDIBIOLAB NANGIS;;;;19 PL DUPONT PERROT;;77;SEINE-ET-MARNE;77370 NANGIS;01 64 08 28 15;01 64 08 29 41;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-07-04;48.556691;3.012298;48.556691,3.012298
770019073;770019065;LBM ELISABETH PROVINS;;;;9  RUE HUGUES LE GRAND;;77;SEINE-ET-MARNE;77160 PROVINS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-09-20;48.5596003;3.300676;48.5596003,3.300676
910019694;940018039;LBM LCV-CENTRE VILLE STE GENEVIEVE;LABORATOIRE DE BIOLOGIE MEDICALE;SITE DU BOIS JOLI;;126 AV GABRIEL PERI;;91;ESSONNE;91700 STE GENEVIEVE DES BOIS;01 69 25 22 77;01 69 25 21 87;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-01-06;48.647478;2.3261238;48.647478,2.3261238
910003631;910003615;LABM J F CUER;;;;103 R PIERRE BROSSOLETTE;;91;ESSONNE;91350 GRIGNY;01 69 46 45 45;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;30102890800020;8690B;1;Etablissement Tarif Libre;1971-02-12;48.6557391;2.387453;48.6557391,2.387453
770018992;910019801;LBM COMBS LA VILLE;;;;R VAUX LA REINE;;77;SEINE-ET-MARNE;77380 COMBS LA VILLE;01 60 60 71 43;01 64 88 68 54;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-07-19;48.668659;2.552606;48.668659,2.552606
910020718;930024815;LBM BIO-LAM DRAVEIL;LABORATOIRE DE BIOLOGIE MEDICALE;;;1 R DU DOCTEUR DES BORDES;;91;ESSONNE;91210 DRAVEIL;01 69 42 32 91;01 69 40 24 73;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-07-03;48.68565;2.4112469;48.68565,2.4112469
910019868;780021549;LBM  ORSAY DUBREUIL;LABORATOIRE DE BIOLOGIE MEDICALE;;;33 BD DUBREUIL;;91;ESSONNE;91400 ORSAY;01 69 28 74 66;01 69 04 95 51;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-07-25;48.697497;2.183777;48.697497,2.183777
910019983;910020080;LBM MEDI 7 MARTINAUD;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST-ANALYTIQUE;;100 AV DE VERDUN;;91;ESSONNE;91550 PARAY VIEILLE POSTE;01 69 57 01 51;01 69 57 02 11;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500104;;1;Etablissement Tarif Libre;2011-06-24;48.7057364;2.3630821;48.7057364,2.3630821
770019750;770018935;LBM LAB 77 FONTENAY TRESIGNY;;;;24 R BERTAUX;;77;SEINE-ET-MARNE;77610 FONTENAY TRESIGNY;01 64 42 61 00;01 64 42 60 36;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-11-15;48.706874;2.864319;48.706874,2.864319
910019512;940018898;LBM BIO PATH YERRES;LABORATOIRE DE BIOLOGIE MEDICALE BIO PATH YERRES;;;29 R DE L' ABBAYE;;91;ESSONNE;91330 YERRES;01 69 83 88 89;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2010-07-09;48.7122102;2.4962349;48.7122102,2.4962349
940004831;940004823;LABM CAILLAULT;;;;2T R DE VERDUN;;94;VAL DE MARNE;94190 VILLENEUVE ST GEORGES;01 43 82 50 77;01 43 82 62 00;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;43896388600017;8690B;1;Etablissement Tarif Libre;1997-01-01;48.7305084;2.4469562;48.7305084,2.4469562
920027703;910020403;LBM NOVESCIA SITE KENNEDY;LABORATOIRE DE BIOLOGIE MEDICALE NOVESCIA SITE KENNEDY;;;72 AV DU PRESIDENT KENNEDY;;92;HAUTS-DE-SEINE;92160 ANTONY;01 46 66 77 88;01 46 66 24 53;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-06-25;48.738286;2.2974633;48.738286,2.2974633
920027901;910020403;LBM NOVESCIA SITE LECLERC;LABORATOIRE BIOLOGIE MEDICALE NOVESCIA SITE LECLERC;;;39 AV DE LA DIVISION LECLERC;;92;HAUTS-DE-SEINE;92160 ANTONY;01 40 96 88 11;01 40 96 93 36;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-06-25;48.7507271;2.3046768;48.7507271,2.3046768
940021355;750053795;LBM KUATE SITE FRESNES;LABORATOIRE DE BIOLOGIE MÉDICALE KUATE SITE FRESNES;;;40 BD PASTEUR;;94;VAL DE MARNE;94260 FRESNES;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-11-01;48.7586571;2.3174492;48.7586571,2.3174492
780021267;780021200;LBM MAUREPAS;;;;28 R DE LIMAGNE;;78;YVELINES;78310 MAUREPAS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-04-19;48.7625169;1.9426141;48.7625169,1.9426141
780021978;920027943;LBM BENHAIM SITE VÉLIZY;LABORATOIRE BIO MEDICALE SELARL BENHAÏM SITE VELIZY;;;41 AV DE L'EUROPE;;78;YVELINES;78140 VELIZY VILLACOUBLAY;01 30 70 02 46;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-01-06;48.7798498;2.2171576;48.7798498,2.2171576
940021124;910020403;LBM FRIBOURG SITE CACHAN;;;;13 AV DE LA DIVISION LECLERC;;94;VAL DE MARNE;94230 CACHAN;01 46 65 06 73;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-06-25;48.7854349;2.3284475;48.7854349,2.3284475
780004172;780004156;LABM CENTRE DU CLOS;;;;32 R MARCEL SEMBAT;;78;YVELINES;78140 VELIZY VILLACOUBLAY;01 39 46 04 43;01 39 46 14 45;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;39313604900011;;1;Etablissement Tarif Libre;1985-02-09;48.7858944;2.1792298;48.7858944,2.1792298
920027976;920027943;LBM BENHAÏM SITE MEUDON;LABORATOIRE BIO MÉDICALE SELARL BENHAÏM SITEMEUDON;;;49 AV DU GENERAL DE GAULLE;;92;HAUTS-DE-SEINE;92190 MEUDON;01 46 31 66 14;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-01-06;48.7868113;2.2247405;48.7868113,2.2247405
940002793;940002785;LABM SILVERA;;;;95 R ETIENNE DOLET;;94;VAL DE MARNE;94140 ALFORTVILLE;01 43 75 52 00;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;42161474400017;8690B;99;Indéterminé;2067-01-10;48.790714;2.4259708;48.790714,2.4259708
940021181;750051781;LBM SELARL BIO FAMM SITE CRETEIL-ECHAT;;;CENTRE COMMERCIAL DE L'ECHAT;92 AV DU GENERAL DE GAULLE;;94;VAL DE MARNE;94000 CRETEIL;01 83 64 08 44;01 49 56 90 75;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-08-13;48.7967803;2.4481759;48.7967803,2.4481759
920026812;920026804;LBM BIO ETHERNALYS SITE CHATILLON;LBM SELARLLABORATOIRE ETHERNALYS;LBM GUIARD;;41 R GABRIEL PERI;;92;HAUTS-DE-SEINE;92320 CHATILLON;01 46 57 61 31;01 46 57 10 48;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-12-31;48.8011124;2.2870203;48.8011124,2.2870203
940019169;940018898;LBM BIO PATH LA VARENNE ST HILAIRE;LABORATOIRE DE BIO MED BIO PATH SITE LA VARENNE ST HILAIRE;;;121 BD DE CHAMPIGNY;;94;VAL DE MARNE;94210 LA VARENNE ST HILAIRE;01 48 89 42 42;01 48 89 11 05;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2011-10-10;48.8069679;2.5088666;48.8069679,2.5088666
920027604;920027588;LBM UNIBIO 92 SITE CHAVILLE;LABORATOIRE DE BIOLOGIE MEDICALE;;;1828 AV PIERRE SALENGRO;;92;HAUTS-DE-SEINE;92370 CHAVILLE;01 47 50 79 79;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-28;48.808026;2.192418;48.808026,2.192418
920027596;920027588;LBM UNIBIO 92 SITE CHATILLON;LABORATOIRE DE BIOLOGIE MEDICALE;;;176 AV DE PARIS;;92;HAUTS-DE-SEINE;92320 CHATILLON;01 42 31 05 90;01 42 31 05 90;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;48121819600014;;1;Etablissement Tarif Libre;2011-12-28;48.809907;2.2989203;48.809907,2.2989203
940018179;940018039;LBM LCV-CENTRE VILLE KREMLIN BICETRE;LABORATOIRE LCV DU CENTRE VILLE;;;2 R DU GENERAL LECLERC;;94;VAL DE MARNE;94270 LE KREMLIN BICETRE;01 46 58 82 42;01 46 58 11 26;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;39397563600035;;99;Indéterminé;2011-01-06;48.8152475;2.3603694;48.8152475,2.3603694
940020803;940019938;LBM BIO SANTE;;;;47 R CHARLES FREROT;;94;VAL DE MARNE;94250 GENTILLY;01 45 46 21 80;01 45 46 21 80;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-02-01;48.8154184;2.3500856;48.8154184,2.3500856
940021520;750050452;LBM SITE GEORGES MARCHAIS;;;;9 PL GEORGES MARCHAIS;;94;VAL DE MARNE;94500 CHAMPIGNY SUR MARNE;01 48 80 72 74;01 48 80 38 21;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-03-22;48.817049;2.515556;48.817049,2.515556
920006244;920006236;LABM LEPAULARD;;;;7 R ERNEST LAVAL;;92;HAUTS-DE-SEINE;92170 VANVES;01 46 44 54 68;01 46 44 98 78;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;50985190300039;8690B;99;Indéterminé;1978-02-12;48.8202478;2.2913846;48.8202478,2.2913846
940021504;940021496;PLATEAU DE GRAVELLE CHARENTON;;;;63 R DE PARIS;;94;VAL DE MARNE;94220 CHARENTON LE PONT;01 43 68 68 63;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2013-03-21;48.8203738;2.4151281;48.8203738,2.4151281
920005261;920004835;LABM  BALIAN;;;;24 R DIDEROT;;92;HAUTS-DE-SEINE;92130 ISSY LES MOULINEAUX;01 46 42 46 60;01 46 42 23 88;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;40119970800033;8690B;99;Indéterminé;1974-11-15;48.8250433;2.2721205;48.8250433,2.2721205
780021341;950016089;LBM PLAISIR;;;;8 AV DE GEESTHACHT;;78;YVELINES;78370 PLAISIR;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43886641000147;;1;Etablissement Tarif Libre;2011-09-21;48.8263408;1.9527048;48.8263408,1.9527048
920027372;920027364;LBM GENERAL LECLERC SITE LECLERC;LABORATOIRE DE BIOLOGIE MEDICALE  SITE GAL LECLERC PRINCIPAL;;;69 AV DU GENERAL LECLERC;;92;HAUTS-DE-SEINE;92100 BOULOGNE BILLANCOURT;01 46 21 15 77;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43416510600023;;1;Etablissement Tarif Libre;2011-09-30;48.8314285;2.2367646;48.8314285,2.2367646
940021454;940018898;LBM BIO PATH NOGENT S/MARNE;;;;22 GR CHARLES DE GAULLE;;94;VAL DE MARNE;94130 NOGENT SUR MARNE;01 48 73 01 56;01 48 73 19 41;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2013-03-18;48.8357023;2.4754009;48.8357023,2.4754009
750049488;750049462;LBM LABORATOIRE BIO ETOILE - PARIS 14;;;;154 BD MONTPARNASSE;;75;PARIS;75014 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-01-14;48.8402404;2.3344043;48.8402404,2.3344043
750050361;750049173;LBM PROBIO SITE STANISLAS;LABORATOIRE DE BIOLOGIE MEDICALE PROBIO SITE STANISLAS;LBM PROBIO SITE  PRINCIPAL;;9 R STANISLAS;;75;PARIS;75006 PARIS;01 42 22 37 63;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-07-20;48.8436494;2.3282358;48.8436494,2.3282358
750048399;750048316;LBM DU MONTPARNASSE SAID SAMAMA;;;;134B R DE VAUGIRARD;;75;PARIS;75015 PARIS;01 45 66 90 00;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-01-06;48.8451102;2.3201101;48.8451102,2.3201101
940021397;930024815;LBM BIO-LAM VINCENNES;;;;27B AV DE PARIS;;94;VAL DE MARNE;94300 VINCENNES;01 43 28 39 87;01 43 65 45 52;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-07-03;48.845194;2.431515;48.845194,2.431515
750050411;750050395;LBM SITE DIDEROT;;;;70 BD DIDEROT;;75;PARIS;75012 PARIS;01 43 44 13 29;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-08-31;48.846628;2.3813815;48.846628,2.3813815
750037590;920810348;LABM DU CIEM;;;;15 R JEAN BART;;75;PARIS;75006 PARIS;01 42 22 47 43;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;77572821500036;;1;Etablissement Tarif Libre;1997-01-01;48.847256;2.3311364;48.847256,2.3311364
930023346;770003127;LBM BIO-VSM LAB LE LAGADEC;LABORATOIRE BIOLOGIE MEDICALE S.E.L.A.S. BIO-VSM LAB;FLAMMANG GREUET CALLIES;;3 R GEORGES LAIGNEAU;;93;SEINE-SAINT-DENIS;93160 NOISY LE GRAND;01 43 03 37 63;01 45 92 97 06;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2010-01-10;48.8491849;2.5519088;48.8491849,2.5519088
940020654;780021200;LBM DALAYRAC;;;;139 R DALAYRAC;;94;VAL DE MARNE;94120 FONTENAY SOUS BOIS;01 48 75 42 86;01 48 75 62 57;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-10-20;48.8494374;2.4569257;48.8494374,2.4569257
750049702;940018898;LBM BIO PATH SUFFREN;LABORATOIRE DE BIOLOGIE MEDICALE BIO PATH SITE SUFFREN;;;82 AV DE SUFFREN;;75;PARIS;75015 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2011-10-10;48.8513892;2.3003158;48.8513892,2.3003158
750048563;930023270;LBM SITE CHARONNE;LABORATOIRE DE BIOLOGIE MEDICALE CHAOUAT HEURZEAU BIEDER;;;35 BD DE CHARONNE;;75;PARIS;75011 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-06-30;48.8515089;2.3979977;48.8515089,2.3979977
750050254;920027075;LBM BIO CLINIC SITE LEDRU-ROLLIN;LABO DE BIOLOGIE MEDICALE BIO-CLINIC SITE LEDRU-ROLLIN;;;167 R LEDRU ROLLIN;;75;PARIS;75011 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-01-04;48.8561525;2.3788403;48.8561525,2.3788403
750049546;750049512;LBM BIOCELL SITE ST HONORE;LABORATOIRE DE BIOLOGIE MEDICALE BIOCELL SITE ST HONORE;;;97 R SAINT HONORE;;75;PARIS;75001 PARIS;01 42 36 66 91;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-08-02;48.8613789;2.3430611;48.8613789,2.3430611
920026762;920026564;LBM BIO PARIS OUEST SITE VAILLANT;LABORATOIRE DE BIO MEDICALE SEL BIO PARIS OUEST  VAILLANT;;;30 AV EDOUARD VAILLANT;;92;HAUTS-DE-SEINE;92150 SURESNES;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-01-10;48.8631848;2.2117506;48.8631848,2.2117506
750052110;750052086;LBM SELAS ANA11 SITE TURBIGO;;;;52 R DE TURBIGO;;75;PARIS;75003 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;38963022900034;;1;Etablissement Tarif Libre;2012-09-24;48.8655837;2.3569711;48.8655837,2.3569711
750004913;750004905;LABM NOET;;;;2 BD MAGENTA;;75;PARIS;75010 PARIS;01 53 38 88 99;01 53 38 88 91;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;47934034100011;;1;Etablissement Tarif Libre;2048-09-04;48.8688181;2.3629223;48.8688181,2.3629223
750043325;750825689;LABM IPC;LABORATOIRE D ANALYSE DE BIOLOGIE MEDICALE IPC;;6 ET;14 R PEROUSE;;75;PARIS;75016 PARIS;01 47 27 18 21;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;32765714400025;8690B;1;Etablissement Tarif Libre;1999-04-30;48.8690798;2.2929353;48.8690798,2.2929353
750050486;780021200;LBM BIOLAB SITE PARIS PELLEPORT;;;;85 R PELLEPORT;;75;PARIS;75020 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-09-14;48.8693312;2.4004599;48.8693312,2.4004599
750049470;750049462;LBM LABORATOIRE BIO ETOILE - PARIS 16;;;;69 AV VICTOR HUGO;;75;PARIS;75016 PARIS;01 45 01 77 44;01 45 01 90 68;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;78465346100011;;1;Etablissement Tarif Libre;2011-01-04;48.8704844;2.287588;48.8704844,2.287588
750004947;750018848;LABM MAGENTA;LABM MAGENTA;;;39 BD MAGENTA;;75;PARIS;75010 PARIS;01 44 52 13 00;01 42 06 68 50;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;48105182900010;;1;Etablissement Tarif Libre;2007-06-15;48.8725424;2.3592113;48.8725424,2.3592113
780021101;780021077;LBM MARLY;;;;14 R DE TITREVILLE;;78;YVELINES;78160 MARLY LE ROI;01 39 58 42 06;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-09-22;48.8743618;2.0874806;48.8743618,2.0874806
750053332;750048456;LBM LAVERGNE SITE LAFAYETTE;;;;75 R LAFAYETTE;;75;PARIS;75009 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-12-15;48.8763664;2.3454122;48.8763664,2.3454122
930024328;930024302;LBM BIO93 UNILABS SITE PRE ST GERVAIS;LAB BIO MEDICALE SELAS BIO93 UNILABS SITE PRE ST GERVAIS;;;9 AV FAIDHERBE;;93;SEINE-SAINT-DENIS;93310 LE PRE ST GERVAIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-04-23;48.8792334;2.4118849;48.8792334,2.4118849
920026341;750048985;LBM SELARL ZANA SITE DE GAULLE;LABORATOIRE DE BIOLOGIE MÉDICALE;LBM NEUILLY SABLONS;;85 AV CHARLES DE GAULLE;;92;HAUTS-DE-SEINE;92200 NEUILLY SUR SEINE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-01-14;48.880454;2.273162;48.880454,2.273162
780003711;780003703;LABM GILLETTE-DUMONT-CADENET;;;;9B RTE DE ST GERMAIN;;78;YVELINES;78560 LE PORT MARLY;01 39 58 14 14;01 39 58 10 21;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;30006973900013;;99;Indéterminé;1984-05-14;48.8805256;2.1085083;48.8805256,2.1085083
750007734;750007726;LABM DAUVERGNE;;;;121 R DE MEAUX;;75;PARIS;75019 PARIS;01 42 45 48 15;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;33356199100014;;1;Etablissement Tarif Libre;1985-12-03;48.8846374;2.3788897;48.8846374,2.3788897
750052003;750051971;LBM SELARL ASTRABIO SITE BATIGNOLLES;;;;51 R DES BATIGNOLLES;;75;PARIS;75017 PARIS;01 46 27 06 06;01 46 27 72 62;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;39980796500013;;1;Etablissement Tarif Libre;2012-09-24;48.8857355;2.3193946;48.8857355,2.3193946
780022216;920028313;LBM CHATOU;;;;18 AV DU GENERAL SARRAIL;;78;YVELINES;78400 CHATOU;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-05-04;48.8886771;2.1554716;48.8886771,2.1554716
930024161;750050718;LBM CEF SITE NOISY;;;;1 R VAILLANT COUTURIER;;93;SEINE-SAINT-DENIS;93130 NOISY LE SEC;01 48 40 71 71;01 48 40 67 52;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-16;48.8905025;2.4515949;48.8905025,2.4515949
930024179;930008958;LBM BONDARD RAPOPORT BONZEL-61 LOLIVE;LBM BONPARD RAPOPORT BONZEL SITE 61 LOLIVE;;;61 AV JEAN LOLIVE;;93;SEINE-SAINT-DENIS;93500 PANTIN;01 48 45 35 35;01 48 45 82 80;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-02-12;48.8912409;2.4023543;48.8912409,2.4023543
